2, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.130834, -0.139556, -0.104667, -0.139556, -0.104667, -0.0785005, -0.122112, -0.104667, 8.59145, -0.11339, 1, 0.015, 0.016, 0.012, 0.016, 0.012, 0.009, 0.014, 0.012, 0.015, 0.013, 3, 0.0382163, 
2, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.0799148, -0.0879062, -0.127864, -0.151838, -0.167821, -0.0958977, -0.191795, 7.89558, -0.15983, -0.111881, 1, 0.01, 0.011, 0.016, 0.019, 0.021, 0.012, 0.024, 0.012, 0.02, 0.014, 4, 0.0312833, 
3, 1, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -0.258416, -0.180891, -0.228267, 4.09159, -0.271337, -0.254109, -0.193812, -0.262723, -0.245495, -0.258416, 1, 0.06, 0.042, 0.053, 0.05, 0.063, 0.059, 0.045, 0.061, 0.057, 0.06, 5, 0.0464367, 
3, 1, 28, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, -0.221008, -0.195894, -0.190871, 4.85214, 4.822, -0.2411, -0.185848, -0.226031, -0.221008, -0.20594, 1, 0.044, 0.039, 0.038, 0.034, 0.04, 0.048, 0.037, 0.045, 0.044, 0.041, 4, 0.0497719, 
2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.273303, -0.285016, -0.320155, -0.300633, -0.300633, -0.242068, -0.269398, -0.238164, -0.245972, 3.65445, 1, 0.07, 0.073, 0.082, 0.077, 0.077, 0.062, 0.069, 0.061, 0.063, 0.064, 25, 0.0102451, 
3, 2, 18, 0, 0, 1, 3, 0, 0, 0, 0, 0, 2, 1, -0.735261, -0.652581, 0.779554, 3.78852, -0.670299, -0.615671, -0.704256, -0.645199, -0.686539, 2.22055, 1, 0.498, 0.442, 0.472, 0.434, 0.454, 0.417, 0.477, 0.437, 0.465, 0.496, 168, 0.00403161, 
3, 2, 29, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.258435, -0.302237, -0.271576, -0.236534, 4.11744, -0.210252, -0.192731, -0.210252, -0.183971, -0.223393, 1, 0.059, 0.069, 0.062, 0.054, 0.06, 0.048, 0.044, 0.048, 0.042, 0.051, 49, 0.00465913, 
1, 2, 34, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3.42808, -0.290011, -0.249112, -0.316037, -0.286293, -0.219367, 3.43551, -0.316037, -0.245394, -0.27142, 1, 0.078, 0.078, 0.067, 0.085, 0.077, 0.059, 0.076, 0.085, 0.066, 0.073, 69, 0.00389791, 
2, 2, 47, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, -0.511554, -0.475302, -0.53975, 1.50647, -0.473288, 3.54261, -0.497456, -0.51961, -0.527666, -0.503498, 1, 0.254, 0.236, 0.268, 0.252, 0.235, 0.241, 0.247, 0.258, 0.262, 0.25, 133, 0.00373328, 
3, 2, 50, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 5.47028, 2.63308, 2.54561, -0.355743, -0.265349, -0.23619, -0.282845, -0.268265, -0.259518, -0.268265, 1, 0.124, 0.097, 0.127, 0.122, 0.091, 0.081, 0.097, 0.092, 0.089, 0.092, 40, 0.0085736, 
