2, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.147465, -0.203642, -0.161509, -0.182576, -0.140443, -0.147465, -0.154487, -0.154487, 6.93787, -0.0983099, 1, 0.021, 0.029, 0.023, 0.026, 0.02, 0.021, 0.022, 0.022, 0.012, 0.014, 3, 0.0474689, 
2, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.177832, -0.20747, -0.163012, -0.244518, -0.118554, -0.111145, -0.0740965, 7.28369, -0.0815062, -0.118554, 1, 0.024, 0.028, 0.022, 0.033, 0.016, 0.015, 0.01, 0.017, 0.011, 0.016, 4, 0.0337398, 
3, 1, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -0.324754, -0.261387, -0.316833, 3.66734, -0.269308, -0.269308, -0.261387, -0.19406, -0.249506, -0.178219, 1, 0.082, 0.066, 0.08, 0.074, 0.068, 0.068, 0.066, 0.049, 0.063, 0.045, 5, 0.0504998, 
3, 1, 28, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, -0.119296, -0.07669, -0.119296, 8.41886, 8.41034, -0.0852111, -0.110774, -0.161901, -0.119296, -0.144859, 1, 0.014, 0.009, 0.014, 0.012, 0.013, 0.01, 0.013, 0.019, 0.014, 0.017, 4, 0.0293389, 
2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.221132, -0.216218, -0.226046, -0.181819, -0.176905, -0.191648, -0.196562, -0.226046, -0.23096, 4.68308, 1, 0.045, 0.044, 0.046, 0.037, 0.036, 0.039, 0.04, 0.046, 0.047, 0.047, 17, 0.0119705, 
3, 2, 20, 1, 3, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0.743209, 3.69699, -0.715357, -0.702164, 0.806243, 0.771061, -0.719755, -0.691903, 0.784254, 0.801845, 1, 0.493, 0.478, 0.488, 0.479, 0.45, 0.474, 0.491, 0.472, 0.465, 0.453, 122, 0.00559161, 
2, 2, 21, 3, 2, 3, 6, 2, 2, 8, 3, 0, 5, 1, 0.355395, -0.281572, 0.396552, 2.41198, -0.273079, -0.267852, 3.66762, 0.322076, -1.61103, 1.60842, 1, 2.456, 2.431, 2.393, 2.308, 2.418, 2.41, 2.386, 2.507, 2.466, 2.538, 185, 0.00827402, 
3, 2, 29, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.193958, -0.227073, -0.227073, -0.170305, 4.50835, -0.20815, -0.179766, -0.212881, -0.227073, -0.288572, 1, 0.041, 0.048, 0.048, 0.036, 0.047, 0.044, 0.038, 0.045, 0.048, 0.061, 49, 0.00431399, 
1, 2, 30, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, -0.278004, -0.241425, -0.26703, -0.263372, 3.39092, -0.248741, -0.274346, -0.299952, 3.37263, -0.351163, 1, 0.076, 0.066, 0.073, 0.072, 0.073, 0.068, 0.075, 0.082, 0.078, 0.096, 59, 0.00463351, 
2, 2, 32, 0, 1, 0, 0, 2, 3, 0, 0, 2, 0, 1, -0.7241, 0.782207, -0.746449, -0.767307, 2.24233, 3.79482, -0.704731, -0.7241, 2.27361, -0.663013, 1, 0.486, 0.475, 0.501, 0.515, 0.495, 0.453, 0.473, 0.486, 0.474, 0.445, 128, 0.00524358, 
3, 2, 40, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3.44734, -0.362878, -0.313738, -0.219239, -0.309958, -0.245699, -0.245699, -0.272159, -0.196559, -0.204119, 1, 0.088, 0.096, 0.083, 0.058, 0.082, 0.065, 0.065, 0.072, 0.052, 0.054, 80, 0.0033069, 
2, 2, 47, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, -0.332908, -0.433555, -0.374199, 2.11358, -0.371619, 4.73814, -0.389683, -0.405168, -0.420652, -0.363877, 1, 0.129, 0.168, 0.145, 0.181, 0.144, 0.164, 0.151, 0.157, 0.163, 0.141, 139, 0.00278773, 
3, 2, 50, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 6.18265, 2.96345, 2.92829, -0.249352, -0.21099, -0.329272, -0.319682, -0.230171, -0.300501, -0.27173, 1, 0.066, 0.073, 0.084, 0.078, 0.066, 0.103, 0.1, 0.072, 0.094, 0.085, 40, 0.00782028, 
3, 3, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.314568, 4.00437, -0.267808, -0.233801, -0.242303, -0.242303, -0.221048, -0.191292, -0.225299, -0.246554, 1, 0.074, 0.058, 0.063, 0.055, 0.057, 0.057, 0.052, 0.045, 0.053, 0.058, 39, 0.00603187, 
1, 3, 33, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 3.74596, -0.244216, -0.271789, -0.279667, -0.291484, -0.240277, 3.6987, 3.64355, -0.338752, -0.248155, 1, 0.049, 0.062, 0.069, 0.071, 0.074, 0.061, 0.061, 0.075, 0.086, 0.063, 74, 0.00343072, 
2, 3, 40, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -0.303778, -0.240197, 3.2038, -0.314375, -0.32144, -0.271988, -0.346166, -0.27552, 3.25679, -0.264923, 1, 0.086, 0.068, 0.093, 0.089, 0.091, 0.077, 0.098, 0.078, 0.078, 0.075, 66, 0.00428941, 
2, 3, 44, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.12155, -0.200822, -0.153259, -0.147974, -0.190252, -0.258954, 5.09981, -0.211391, -0.237815, -0.253669, 1, 0.023, 0.038, 0.029, 0.028, 0.036, 0.049, 0.035, 0.04, 0.045, 0.048, 32, 0.00591321, 
