2, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.187003, -0.253359, -0.174938, -0.193035, -0.150809, -0.174938, -0.132712, -0.150809, 5.88758, -0.126679, 1, 0.031, 0.042, 0.029, 0.032, 0.025, 0.029, 0.022, 0.025, 0.024, 0.021, 3, 0.0552576, 
2, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.134874, -0.116891, -0.116891, -0.152857, -0.089916, -0.125882, -0.143866, 8.90169, -0.0629412, -0.107899, 1, 0.015, 0.013, 0.013, 0.017, 0.01, 0.014, 0.016, 0.01, 0.007, 0.012, 4, 0.0278037, 
3, 1, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -0.212669, -0.203808, -0.159502, 4.26224, -0.208238, -0.261406, -0.279128, -0.239253, -0.305712, -0.314573, 1, 0.048, 0.046, 0.036, 0.038, 0.047, 0.059, 0.063, 0.054, 0.069, 0.071, 5, 0.0451406, 
1, 1, 37, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3.41452, 3.43296, -0.23968, -0.317115, -0.280241, -0.298678, -0.243368, 3.35184, -0.272867, -0.258117, 1, 0.074, 0.069, 0.065, 0.086, 0.076, 0.081, 0.066, 0.091, 0.074, 0.07, 5, 0.0542389, 
2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.257291, -0.268163, -0.286282, -0.315272, -0.253667, -0.351511, -0.304401, -0.282658, -0.304401, 3.31942, 1, 0.071, 0.074, 0.079, 0.087, 0.07, 0.097, 0.084, 0.078, 0.084, 0.084, 25, 0.0110381, 
2, 2, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.331396, -0.295762, -0.302889, -0.317143, -0.292199, -0.292199, -0.285072, 3.29258, -0.224494, -0.317143, 1, 0.093, 0.083, 0.085, 0.089, 0.082, 0.082, 0.08, 0.076, 0.063, 0.089, 80, 0.00350789, 
3, 2, 18, 0, 0, 1, 3, 0, 0, 0, 0, 0, 2, 1, -0.794407, -0.745604, 0.615462, 3.32946, -0.775428, -0.82152, -0.782206, -0.79983, -0.801185, 1.89655, 1, 0.586, 0.55, 0.546, 0.544, 0.572, 0.606, 0.577, 0.59, 0.591, 0.601, 169, 0.00436483, 
3, 2, 29, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.289361, -0.25481, -0.302317, -0.224578, 4.08992, -0.211622, -0.246172, -0.250491, -0.185709, -0.207303, 1, 0.067, 0.059, 0.07, 0.052, 0.053, 0.049, 0.057, 0.058, 0.043, 0.048, 49, 0.00472541, 
2, 2, 47, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, -0.42908, -0.388216, -0.451783, 1.82302, -0.479026, 4.0161, -0.467675, -0.463134, -0.499459, -0.474486, 1, 0.189, 0.171, 0.199, 0.197, 0.211, 0.231, 0.206, 0.204, 0.22, 0.209, 127, 0.00346832, 
3, 2, 50, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 5.40567, 2.55244, 2.58395, -0.338033, -0.297928, -0.332304, -0.335169, -0.378139, -0.363816, -0.36668, 1, 0.113, 0.109, 0.098, 0.118, 0.104, 0.116, 0.117, 0.132, 0.127, 0.128, 40, 0.00872695, 
3, 3, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.239868, 4.21546, -0.19989, -0.191006, -0.257636, -0.195448, -0.226542, -0.217658, -0.239868, -0.270962, 1, 0.054, 0.051, 0.045, 0.043, 0.058, 0.044, 0.051, 0.049, 0.054, 0.061, 35, 0.00643211, 
