2, 3, 44, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.206962, -0.197963, -0.202463, -0.256453, -0.274449, -0.224958, 4.29221, -0.256453, -0.233957, -0.229458, 1, 0.046, 0.044, 0.045, 0.057, 0.061, 0.05, 0.046, 0.057, 0.052, 0.051, 25, 0.00889053, 
2, 3, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.238145, -0.238145, -0.265473, -0.257665, -0.257665, -0.265473, -0.261569, -0.308417, -0.277185, 3.65026, 1, 0.061, 0.061, 0.068, 0.066, 0.066, 0.068, 0.067, 0.079, 0.071, 0.065, 29, 0.00883263, 
2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.10153, -0.10153, -0.15691, -0.0922998, -0.10153, -0.14768, -0.10153, 9.10076, -0.0922998, -0.0830698, 1, 0.011, 0.011, 0.017, 0.01, 0.011, 0.016, 0.011, 0.014, 0.01, 0.009, 1, 0.108343, 
2, 4, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -0.0442845, -0.0664268, -0.0221423, -0.0885691, -0.0885691, 22.1201, -0.0442845, -0.0664268, -0.0221423, -0.0221423, 1, 0.002, 0.003, 0.001, 0.004, 0.004, 0.001, 0.002, 0.003, 0.001, 0.001, 1, 0.0451625, 
3, 4, 17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.0922355, 8.27604, -0.100621, -0.0419252, -0.167701, -0.134161, -0.125776, -0.159316, -0.192856, -0.125776, 1, 0.011, 0.013, 0.012, 0.005, 0.02, 0.016, 0.015, 0.019, 0.023, 0.015, 1, 0.11926, 
3, 4, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -0.159597, -0.0982135, 12.1662, -0.0736601, -0.0982135, -0.0736601, -0.11049, -0.0613834, -0.0736601, -0.0122767, 1, 0.013, 0.008, 0.009, 0.006, 0.008, 0.006, 0.009, 0.005, 0.006, 0.001, 1, 0.0814552, 
1, 5, 6, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, -0.294701, -0.325319, 3.55172, 3.5632, -0.233464, -0.271737, -0.256428, 3.62061, -0.290873, -0.264082, 1, 0.077, 0.085, 0.072, 0.069, 0.061, 0.071, 0.067, 0.054, 0.076, 0.069, 48, 0.00544338, 
3, 5, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.283738, 3.99351, -0.21598, -0.309147, -0.21598, -0.22445, -0.22445, -0.279503, -0.22445, -0.254094, 1, 0.067, 0.057, 0.051, 0.073, 0.051, 0.053, 0.053, 0.066, 0.053, 0.06, 32, 0.00737916, 
1, 5, 20, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 3.86788, -0.399836, -0.399836, -0.397731, -0.431402, 1.64564, 3.6848, -0.502951, -0.446132, 1.5783, 1, 0.162, 0.19, 0.19, 0.189, 0.205, 0.218, 0.249, 0.239, 0.212, 0.25, 55, 0.00863992, 
2, 5, 26, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.137336, -0.153493, -0.0727072, -0.105022, -0.096943, -0.105022, 7.9574, -0.161572, -0.161572, -0.161572, 1, 0.017, 0.019, 0.009, 0.013, 0.012, 0.013, 0.015, 0.02, 0.02, 0.02, 11, 0.0112531, 
1, 5, 33, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, -0.147398, -0.120598, -0.140698, 6.61281, -0.147398, -0.180898, -0.140698, -0.140698, 6.49221, -0.227797, 1, 0.022, 0.018, 0.021, 0.013, 0.022, 0.027, 0.021, 0.021, 0.031, 0.034, 55, 0.00271374, 
2, 5, 34, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2.18318, -0.417562, -0.404675, -0.342813, -0.479423, 4.75815, -0.456225, -0.376322, -0.43045, -0.40983, 1, 0.153, 0.162, 0.157, 0.133, 0.186, 0.154, 0.177, 0.146, 0.167, 0.159, 41, 0.00946259, 
3, 5, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9.39542, -0.0948075, -0.180134, -0.142211, -0.0948075, -0.104288, -0.0568845, -0.199096, -0.0853267, -0.0663652, 1, 0.009, 0.01, 0.019, 0.015, 0.01, 0.011, 0.006, 0.021, 0.009, 0.007, 15, 0.00703179, 
2, 5, 43, 0, 1, 0, 0, 1, 1, 2, 1, 0, 0, 1, -0.461348, 1.66598, -0.499793, -0.472027, 1.68734, 1.64675, 3.75913, 1.67666, -0.472027, -0.467755, 1, 0.216, 0.22, 0.234, 0.221, 0.21, 0.229, 0.24, 0.215, 0.221, 0.219, 62, 0.00755151, 
3, 5, 45, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -0.32778, -0.241522, 4.06705, -0.280338, -0.245835, -0.22427, -0.207019, -0.198393, -0.232896, -0.211332, 1, 0.076, 0.056, 0.057, 0.065, 0.057, 0.052, 0.048, 0.046, 0.054, 0.049, 57, 0.00406777, 
3, 5, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4.46126, -0.22002, -0.173207, -0.196614, -0.271514, -0.210658, -0.266833, -0.234064, -0.22002, -0.238745, 1, 0.047, 0.047, 0.037, 0.042, 0.058, 0.045, 0.057, 0.05, 0.047, 0.051, 76, 0.00281075, 
1, 5, 50, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.250727, 3.79326, -0.274991, -0.214331, -0.315431, -0.262859, 3.83774, -0.303299, -0.226463, -0.279035, 1, 0.062, 0.062, 0.068, 0.053, 0.078, 0.065, 0.051, 0.075, 0.056, 0.069, 29, 0.00852693, 
3, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5.47336, -0.112159, -0.151415, -0.185062, -0.179455, -0.19067, -0.196278, -0.291614, -0.257966, -0.179455, 1, 0.024, 0.02, 0.027, 0.033, 0.032, 0.034, 0.035, 0.052, 0.046, 0.032, 4, 0.0445795, 
2, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.2148, -0.13425, -0.12888, -0.19332, -0.19869, -0.1611, -0.22017, -0.2148, -0.24702, 5.15519, 1, 0.04, 0.025, 0.024, 0.036, 0.037, 0.03, 0.041, 0.04, 0.046, 0.04, 11, 0.0169291, 
1, 6, 17, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, -0.172505, -0.168297, -0.168297, -0.227201, 3.97182, 4.00548, -0.281898, -0.286105, 3.89608, -0.269276, 1, 0.041, 0.04, 0.04, 0.054, 0.056, 0.048, 0.067, 0.068, 0.074, 0.064, 10, 0.0237675, 
2, 6, 18, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.291334, -0.35242, -0.26314, -0.230248, -0.197355, -0.26314, 4.50628, -0.136269, -0.150366, -0.145667, 1, 0.062, 0.075, 0.056, 0.049, 0.042, 0.056, 0.041, 0.029, 0.032, 0.031, 11, 0.0193468, 
2, 6, 20, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.036971, -0.120156, -0.147884, -0.0646992, -0.0831847, -0.20334, -0.110913, 9.14107, -0.110913, -0.166369, 1, 0.004, 0.013, 0.016, 0.007, 0.009, 0.022, 0.012, 0.011, 0.012, 0.018, 6, 0.0180322, 
3, 6, 24, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.188312, -0.155845, -0.155845, -0.181819, 6.38314, -0.142858, -0.116883, -0.188312, -0.194806, -0.155845, 1, 0.029, 0.024, 0.024, 0.028, 0.017, 0.022, 0.018, 0.029, 0.03, 0.024, 5, 0.0307999, 
2, 6, 44, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.120513, -0.151951, -0.18339, -0.214828, -0.225307, -0.220068, 5.02488, -0.220068, -0.209588, -0.241026, 1, 0.023, 0.029, 0.035, 0.041, 0.043, 0.042, 0.041, 0.042, 0.04, 0.046, 10, 0.019085, 
2, 6, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.138479, -0.152327, -0.152327, -0.0969353, -0.145403, -0.152327, -0.159251, -0.159251, -0.173099, 6.77163, 1, 0.02, 0.022, 0.022, 0.014, 0.021, 0.022, 0.023, 0.023, 0.025, 0.022, 11, 0.0131297, 
3, 7, 2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, -0.425059, 4.84462, -0.422419, 2.19658, -0.401298, -0.369617, -0.390738, -0.314174, 2.2705, -0.385457, 1, 0.161, 0.165, 0.16, 0.168, 0.152, 0.14, 0.148, 0.119, 0.14, 0.146, 46, 0.00823415, 
2, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.215935, -0.143957, -0.143957, -0.196304, -0.183217, -0.157043, -0.163587, -0.111239, 6.41261, -0.0981522, 1, 0.033, 0.022, 0.022, 0.03, 0.028, 0.024, 0.025, 0.017, 0.02, 0.015, 21, 0.00727733, 
2, 7, 16, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 1, -0.957697, -0.936539, -0.914267, 0.154791, -0.93988, -0.908699, 3.49782, -0.938766, -0.953243, -0.956584, 1, 0.86, 0.841, 0.821, 0.861, 0.844, 0.816, 0.859, 0.843, 0.856, 0.859, 46, 0.0195215, 
2, 7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.247169, -0.225101, -0.198618, -0.286893, -0.278066, -0.238342, -0.172136, -0.180963, 4.21512, -0.247169, 1, 0.056, 0.051, 0.045, 0.065, 0.063, 0.054, 0.039, 0.041, 0.045, 0.056, 24, 0.00944022, 
3, 7, 30, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -0.264488, -0.23615, 4.43962, -0.198366, -0.245596, -0.28338, -0.170028, -0.212535, -0.160582, -0.18892, 1, 0.056, 0.05, 0.06, 0.042, 0.052, 0.06, 0.036, 0.045, 0.034, 0.04, 20, 0.0105865, 
2, 7, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.144897, -0.187159, -0.132822, -0.205271, -0.150935, -0.144897, -0.163009, -0.211308, -0.205271, 5.86834, 1, 0.024, 0.031, 0.022, 0.034, 0.025, 0.024, 0.027, 0.035, 0.034, 0.028, 3, 0.0552115, 
3, 7, 37, 6, 1, 3, 0, 2, 2, 1, 2, 0, 2, 1, 3.83454, -0.350437, 1.27255, -1.243, 0.520167, 0.447546, -0.385903, 0.440791, -1.25904, 0.448391, 1, 1.459, 1.415, 1.493, 1.472, 1.384, 1.47, 1.457, 1.478, 1.491, 1.469, 46, 0.0257442, 
2, 7, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.220234, -0.234597, -0.234597, -0.225022, -0.220234, -0.210659, -0.215447, -0.210659, 4.59141, -0.153206, 1, 0.046, 0.049, 0.049, 0.047, 0.046, 0.044, 0.045, 0.044, 0.041, 0.032, 25, 0.00835474, 
3, 7, 46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.167262, 7.09773, -0.196351, -0.152718, -0.116356, -0.152718, -0.109084, -0.109084, -0.101812, -0.138173, 1, 0.023, 0.024, 0.027, 0.021, 0.016, 0.021, 0.015, 0.015, 0.014, 0.019, 27, 0.00509291, 
2, 8, 3, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, -0.496005, 1.41524, -0.541967, -0.47877, -0.484515, -0.563033, 1.34056, 3.25755, -0.507496, -0.530477, 1, 0.259, 0.261, 0.283, 0.25, 0.253, 0.294, 0.3, 0.299, 0.265, 0.277, 59, 0.00885037, 
3, 8, 20, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 3.85609, -0.483342, -0.438628, -0.468437, -0.455662, 1.61398, -0.502505, -0.457791, 1.59056, 1.6225, 1, 0.189, 0.227, 0.206, 0.22, 0.214, 0.242, 0.236, 0.215, 0.253, 0.238, 45, 0.0104366, 
3, 8, 24, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, -0.285213, -0.349386, 3.28352, 3.30134, -0.249562, -0.270952, -0.313734, -0.249562, -0.303039, -0.303039, 1, 0.08, 0.098, 0.079, 0.074, 0.07, 0.076, 0.088, 0.07, 0.085, 0.085, 43, 0.00652307, 
2, 8, 32, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, -0.240388, -0.227736, -0.215084, -0.223519, -0.202432, 3.95586, 3.99803, -0.164476, -0.227736, -0.231953, 1, 0.057, 0.054, 0.051, 0.053, 0.048, 0.062, 0.052, 0.039, 0.054, 0.055, 45, 0.00526926, 
1, 8, 41, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -0.256815, -0.266154, 4.48726, -0.200783, -0.261484, -0.182105, -0.228799, -0.186775, 4.4966, -0.214791, 1, 0.055, 0.057, 0.039, 0.043, 0.056, 0.039, 0.049, 0.04, 0.037, 0.046, 47, 0.00455664, 
3, 8, 45, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.181429, 4.43802, -0.251209, -0.223297, -0.195385, -0.260513, -0.246557, -0.260513, -0.204689, -0.209341, 1, 0.039, 0.046, 0.054, 0.048, 0.042, 0.056, 0.053, 0.056, 0.044, 0.045, 35, 0.00614173, 
1, 8, 47, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.291191, 4.15055, -0.221653, -0.21296, -0.265114, -0.195576, -0.221653, 4.0984, -0.225999, -0.273806, 1, 0.067, 0.045, 0.051, 0.049, 0.061, 0.045, 0.051, 0.057, 0.052, 0.063, 58, 0.00396706, 
3, 9, 40, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -0.186595, -0.151609, -0.116622, 11.5339, -0.139947, -0.0699733, -0.0583111, -0.0466489, -0.0466489, -0.0116622, 1, 0.016, 0.013, 0.01, 0.011, 0.012, 0.006, 0.005, 0.004, 0.004, 0.001, 3, 0.0285823, 
3, 10, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.544757, 3.97784, -0.54698, -0.491393, -0.435806, -0.460264, -0.435806, -0.458041, -0.453594, -0.518075, 1, 0.245, 0.211, 0.246, 0.221, 0.196, 0.207, 0.196, 0.206, 0.204, 0.233, 103, 0.00436643, 
2, 10, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.231651, -0.254069, -0.269014, -0.24286, -0.24286, -0.257805, -0.310114, -0.246596, 3.42619, -0.31385, 1, 0.062, 0.068, 0.072, 0.065, 0.065, 0.069, 0.083, 0.066, 0.083, 0.084, 24, 0.0111518, 
2, 10, 31, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, -0.107144, -0.107144, -0.192859, -0.128572, -0.17143, -0.078572, 7.0072, -0.0642862, 7.02148, -0.128572, 1, 0.015, 0.015, 0.027, 0.018, 0.024, 0.011, 0.019, 0.009, 0.017, 0.018, 41, 0.00341461, 
3, 10, 36, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -0.138211, -0.175905, -0.131929, 6.11271, -0.182188, -0.125647, -0.182188, -0.213599, -0.100517, -0.169623, 1, 0.022, 0.028, 0.021, 0.027, 0.029, 0.02, 0.029, 0.034, 0.016, 0.027, 30, 0.00530588, 
3, 10, 42, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3.56043, -0.309769, -0.260053, -0.290647, -0.260053, -0.294472, -0.27535, -0.256228, -0.27535, -0.217985, 1, 0.069, 0.081, 0.068, 0.076, 0.068, 0.077, 0.072, 0.067, 0.072, 0.057, 38, 0.00688119, 
2, 10, 46, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, -0.517665, -0.51977, -0.492413, -0.526083, -0.517665, 3.68468, 1.61613, -0.500831, -0.509248, -0.483996, 1, 0.246, 0.247, 0.234, 0.25, 0.246, 0.249, 0.232, 0.238, 0.242, 0.23, 94, 0.00505543, 
3, 11, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -0.186345, 3.98948, -0.292223, -0.220226, -0.232932, -0.262577, -0.211756, -0.228696, -0.266812, -0.287988, 1, 0.044, 0.058, 0.069, 0.052, 0.055, 0.062, 0.05, 0.054, 0.063, 0.068, 17, 0.0138895, 
2, 11, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -0.0739275, -0.10081, -0.174738, -0.154576, -0.181458, -0.120972, 6.59971, -0.188179, -0.248665, -0.20162, 1, 0.011, 0.015, 0.026, 0.023, 0.027, 0.018, 0.018, 0.028, 0.037, 0.03, 9, 0.0165327, 
3, 11, 27, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.150598, -0.188247, -0.144323, -0.150598, 6.1243, -0.169422, -0.131773, -0.169422, -0.169422, -0.175697, 1, 0.024, 0.03, 0.023, 0.024, 0.024, 0.027, 0.021, 0.027, 0.027, 0.028, 13, 0.0122589, 
2, 11, 46, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -0.215338, -0.138037, -0.193252, -0.226381, -0.171166, -0.176688, 5.33929, 5.32272, -0.160123, -0.209817, 1, 0.039, 0.025, 0.035, 0.041, 0.031, 0.032, 0.033, 0.036, 0.029, 0.038, 8, 0.0226388, 
3, 12, 5, 0, 1, 2, 0, 3, 0, 2, 0, 2, 0, 1, -0.818331, 0.619865, 1.88135, -0.776191, 3.28828, -0.744926, 1.95747, -0.685114, 1.98058, -0.706864, 1, 0.602, 0.544, 0.616, 0.571, 0.581, 0.548, 0.56, 0.504, 0.543, 0.52, 213, 0.00345373, 
2, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.276556, -0.272489, -0.227752, -0.300958, -0.272489, -0.215551, -0.260288, -0.296891, -0.178948, 3.84332, 1, 0.068, 0.067, 0.056, 0.074, 0.067, 0.053, 0.064, 0.073, 0.044, 0.055, 56, 0.00439074, 
3, 12, 19, 2, 6, 1, 0, 2, 4, 0, 2, 0, 0, 1, 0.770678, 4.50744, -0.227658, -1.11963, 0.682041, 2.58728, -1.10004, 0.818263, -1.08697, -1.05245, 1, 1.174, 1.169, 1.244, 1.2, 1.269, 1.227, 1.179, 1.123, 1.165, 1.128, 309, 0.00346855, 
3, 12, 30, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 3.22107, -0.37544, 3.17195, -0.305265, 6.69828, -0.301756, -0.294738, -0.273686, -0.23158, -0.207019, 1, 0.082, 0.107, 0.096, 0.087, 0.091, 0.086, 0.084, 0.078, 0.066, 0.059, 77, 0.00370128, 
2, 12, 39, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0.219166, -0.158286, -0.17655, -0.152198, -0.164374, -0.14611, -0.164374, 5.96617, -0.20699, -0.17655, 1, 0.036, 0.026, 0.029, 0.025, 0.027, 0.024, 0.027, 0.02, 0.034, 0.029, 12, 0.0136883, 
2, 12, 41, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 1, -0.80062, 0.511764, 0.582989, -0.754456, -0.792707, -0.716206, -0.703016, -0.701697, -0.765008, 4.48849, 1, 0.607, 0.612, 0.558, 0.572, 0.601, 0.543, 0.533, 0.532, 0.58, 0.597, 260, 0.00291601, 
1, 12, 45, 0, 1, 3, 0, 0, 0, 3, 1, 2, 0, 1, -0.645289, 0.961545, 4.07459, -0.61015, -0.54626, -0.554246, 4.19278, 0.991893, 2.5556, -0.65647, 1, 0.404, 0.398, 0.449, 0.382, 0.342, 0.347, 0.375, 0.379, 0.4, 0.411, 209, 0.00299558, 
3, 12, 46, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, -0.406059, -0.509882, -0.426824, 1.88033, 4.1898, -0.42221, -0.468353, -0.466046, -0.424517, -0.55141, 1, 0.176, 0.221, 0.185, 0.185, 0.184, 0.183, 0.203, 0.202, 0.184, 0.239, 150, 0.00288956, 
3, 13, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.0516233, -0.068831, -0.0344155, -0.0516233, 17.0873, -0.0516233, -0.0516233, -0.068831, -0.068831, -0.0344155, 1, 0.003, 0.004, 0.002, 0.003, 0.007, 0.003, 0.003, 0.004, 0.004, 0.002, 8, 0.00726417, 
3, 13, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -0.172733, -0.181591, 4.2386, -0.217023, -0.1373, -0.208165, -0.18602, -0.208165, -0.155017, -0.194878, 1, 0.039, 0.041, 0.043, 0.049, 0.031, 0.047, 0.042, 0.047, 0.035, 0.044, 10, 0.0225782, 
3, 13, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, -0.218932, 3.35576, -0.283535, -0.236877, -0.244055, -0.323014, -0.297891, -0.355315, -0.391206, 3.20502, 1, 0.061, 0.065, 0.079, 0.066, 0.068, 0.09, 0.083, 0.099, 0.109, 0.107, 18, 0.0154792, 
3, 14, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2.68164, 5.66841, -0.299264, -0.240585, -0.252321, -0.311, -0.237651, -0.264056, -0.299264, -0.340339, 1, 0.086, 0.068, 0.102, 0.082, 0.086, 0.106, 0.081, 0.09, 0.102, 0.116, 10, 0.0340836, 
3, 14, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6.0756, -0.111821, -0.186368, -0.186368, -0.167731, -0.198792, -0.155307, -0.155307, -0.205005, -0.161519, 1, 0.022, 0.018, 0.03, 0.03, 0.027, 0.032, 0.025, 0.025, 0.033, 0.026, 10, 0.0160972, 
3, 14, 12, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, -0.278908, -0.269064, -0.272346, -0.246095, 6.28692, -0.255939, -0.236252, -0.275627, 3.09424, -0.236252, 1, 0.085, 0.082, 0.083, 0.075, 0.084, 0.078, 0.072, 0.084, 0.057, 0.072, 11, 0.0277054, 
2, 14, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -0.350473, -0.306203, -0.372608, -0.309892, -0.343094, -0.287757, -0.276689, -0.243486, 3.44201, -0.22873, 1, 0.095, 0.083, 0.101, 0.084, 0.093, 0.078, 0.075, 0.066, 0.067, 0.062, 11, 0.024642, 
3, 14, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.25254, -0.147828, -0.184785, -0.172466, 5.99321, -0.190945, -0.160147, -0.166307, -0.104712, -0.141669, 1, 0.041, 0.024, 0.03, 0.028, 0.027, 0.031, 0.026, 0.027, 0.017, 0.023, 11, 0.0147591, 
3, 14, 34, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -0.111504, -0.0771951, -0.111504, -0.0943495, 8.48288, -0.171545, -0.128658, -0.111504, -0.120081, -0.180122, 1, 0.013, 0.009, 0.013, 0.011, 0.011, 0.02, 0.015, 0.013, 0.014, 0.021, 10, 0.0116588, 
3, 14, 40, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -0.114529, -0.179974, 8.06612, -0.106348, -0.147252, -0.179974, -0.163613, -0.0818065, -0.0736258, -0.106348, 1, 0.014, 0.022, 0.014, 0.013, 0.018, 0.022, 0.02, 0.01, 0.009, 0.013, 10, 0.012224, 
3, 14, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -0.23009, -0.23009, -0.195228, 6.80509, -0.181283, -0.125504, -0.118531, -0.0766967, -0.132476, -0.048807, 1, 0.033, 0.033, 0.028, 0.024, 0.026, 0.018, 0.017, 0.011, 0.019, 0.007, 10, 0.0143422, 
